country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_EnergyStarFridge,own_None,reason_Lowerbills,reason_Environment,reason_Govtrebate,reason_Brandimage,reason_Smartfeatures,reason_Durability,barrier_Highprice,barrier_Fewmodels,barrier_Lowtrust,barrier_Installhassle,barrier_After‑salesdoubts,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_RecyclableMaterials,pref_FastService,pref_SolarCompatible,src_OnlineReviews,src_InStoreDemo,src_SocialMedia,src_FriendsFamily,src_GovtPortals,src_InfluencerBlogs,age_group,income_group,bill_group
India,Rural,32,Female,Diploma,3409.0,5,40.08,>2yr,3,3,4,0,0,986.0,3,CreditEMI,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26-35,<15k,40-80
India,Tier2,27,Male,Diploma,11820.0,4,85.28,1-2yr,4,3,2,0,1,1658.0,5,Cash,6,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,26-35,<15k,80-120
UAE,Tier2,26,Female,Bachelor,18829.0,4,105.07,>2yr,4,2,3,0,1,2310.0,5,StoreFinance,4,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26-35,15-30k,80-120
India,Metro,34,Male,Secondary,4878.0,4,45.35,>2yr,3,3,2,0,1,945.0,4,BNPL,8,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,26-35,<15k,40-80
India,Tier2,34,Male,Diploma,31984.0,5,164.69,6-12mo,4,4,4,0,0,3502.0,5,CreditEMI,4,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,26-35,30-50k,120+
India,Metro,49,Male,Diploma,1968.0,5,37.14,6-12mo,4,4,3,0,2,963.0,3,CreditEMI,6,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,46-55,<15k,<40
India,Rural,24,Female,Diploma,9008.0,4,60.51,>2yr,3,4,5,1,1,1256.0,3,Cash,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,18-25,<15k,40-80
India,Rural,43,Female,Bachelor,11145.0,1,54.39,6-12mo,3,4,1,1,2,1658.0,2,Cash,4,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,36-45,<15k,40-80
India,Tier2,41,Female,Secondary,27774.0,5,141.6,1-2yr,4,4,4,1,1,3109.0,4,Cash,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,36-45,15-30k,120+
Singapore,Metro,27,Male,Bachelor,43822.0,2,203.35,1-2yr,3,3,3,1,0,4453.0,3,BNPL,4,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26-35,30-50k,120+
Singapore,Metro,32,Male,Postgrad,43545.0,3,221.26,<6mo,3,4,3,1,1,4388.0,1,Cash,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,26-35,30-50k,120+
India,Metro,31,Female,Secondary,17898.0,3,82.88,1-2yr,4,2,4,0,0,2245.0,4,StoreFinance,7,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,26-35,15-30k,80-120
India,Tier2,46,Male,Bachelor,29554.05535127618,5,171.11,1-2yr,3,2,3,1,0,3306.0,4,CreditEMI,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,46-55,15-30k,120+
India,Tier2,36,Male,Bachelor,7138.0,5,82.1,>2yr,2,3,5,1,0,1136.0,2,Cash,6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,36-45,<15k,80-120
India,Metro,34,Other,Diploma,15398.0,4,98.77,1-2yr,4,4,3,0,0,2149.0,5,CreditEMI,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,26-35,15-30k,80-120
India,Rural,44,Male,Bachelor,7547.0,1,47.68,6-12mo,1,5,1,1,1,1134.0,1,StoreFinance,7,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,36-45,<15k,40-80
India,Rural,40,Female,Postgrad,13118.0,2,64.18,1-2yr,3,4,4,0,1,1739.0,1,Cash,7,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,36-45,<15k,40-80
India,Metro,44,Female,Diploma,8790.0,6,93.97,<6mo,5,3,3,0,1,1635.0,5,CreditEMI,3,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,36-45,<15k,80-120
Singapore,Metro,29,Male,Bachelor,20532.0,2,102.67,6-12mo,3,2,5,0,0,2432.0,2,Cash,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,26-35,15-30k,80-120
UAE,Metro,38,Male,Diploma,47505.0,6,236.71,6-12mo,2,4,3,1,1,4787.0,1,Cash,5,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,36-45,30-50k,120+
India,Metro,26,Other,Bachelor,87280.0,3,423.57,6-12mo,3,4,3,1,1,8420.0,3,Cash,5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,26-35,80k+,120+
India,Metro,61,Male,Bachelor,6299.0,5,46.82,6-12mo,3,5,1,1,1,1258.0,4,StoreFinance,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,56+,<15k,40-80
India,Metro,47,Male,Secondary,24758.0,5,130.59,6-12mo,4,4,3,1,2,2880.0,3,CreditEMI,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,46-55,15-30k,120+
India,Metro,52,Female,Bachelor,12640.0,3,69.4,6-12mo,4,4,4,1,1,1576.0,4,CreditEMI,8,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,46-55,<15k,40-80
UAE,Metro,18,Male,Secondary,26580.0,1,116.51,<6mo,3,4,3,1,1,2911.0,3,CreditEMI,5,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,18-25,15-30k,80-120
Singapore,Metro,24,Male,Postgrad,37758.0,3,177.62,>2yr,1,2,3,1,1,3791.0,2,StoreFinance,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,18-25,30-50k,120+
India,Metro,43,Female,Bachelor,37002.0,3,171.2,1-2yr,4,3,4,0,0,4168.0,5,StoreFinance,7,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,36-45,30-50k,120+
Singapore,Metro,44,Male,Postgrad,86121.0,7,427.15,1-2yr,4,5,3,0,1,8091.0,4,StoreFinance,7,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,36-45,80k+,120+
Singapore,Metro,28,Female,Secondary,42784.0,4,222.93,1-2yr,3,2,1,0,1,4573.0,2,CreditEMI,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,26-35,30-50k,120+
India,Tier2,31,Female,Bachelor,9080.0,2,45.98,>2yr,4,3,2,1,0,1581.0,5,StoreFinance,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,26-35,<15k,40-80
UAE,Metro,23,Female,Secondary,17954.0,7,124.79,1-2yr,2,3,1,0,0,2107.0,3,StoreFinance,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,18-25,15-30k,120+
India,Tier2,42,Male,Postgrad,4880.0,4,56.6,>2yr,3,2,4,1,1,1050.0,4,Cash,7,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,36-45,<15k,40-80
UAE,Metro,45,Female,Diploma,25433.0,3,115.25,<6mo,4,3,3,1,0,2775.0,2,CreditEMI,7,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,36-45,15-30k,80-120
India,Tier2,38,Male,Bachelor,17824.0,5,101.82,>2yr,4,3,2,0,2,2055.0,5,StoreFinance,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,36-45,15-30k,80-120
UAE,Metro,38,Male,Diploma,29159.0,6,152.27,6-12mo,4,4,2,1,1,3230.0,5,StoreFinance,5,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,36-45,15-30k,120+
UAE,Metro,18,Male,Bachelor,47383.0,3,242.63,6-12mo,4,2,3,1,1,4711.0,5,StoreFinance,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,18-25,30-50k,120+
India,Rural,36,Male,Diploma,29181.0,5,151.94,1-2yr,3,2,4,0,0,3365.0,3,StoreFinance,5,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,36-45,15-30k,120+
India,Metro,18,Female,Bachelor,2687.0,4,32.88,<6mo,2,3,2,1,0,654.0,2,BNPL,3,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18-25,<15k,<40
UAE,Metro,45,Female,Postgrad,38732.0,5,189.01,6-12mo,3,3,4,1,0,3956.0,4,CreditEMI,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,36-45,30-50k,120+
India,Metro,34,Female,Bachelor,11069.0,6,63.14,<6mo,5,3,3,0,1,1636.0,4,StoreFinance,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26-35,<15k,40-80
India,Tier2,34,Female,Bachelor,17024.0,2,89.68,1-2yr,4,2,3,0,1,2209.0,3,CreditEMI,4,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,26-35,15-30k,80-120
India,Metro,20,Male,Bachelor,6937.0,4,36.97,1-2yr,4,4,3,1,1,1227.0,5,Cash,7,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,18-25,<15k,<40
India,Metro,33,Female,Diploma,9626.0,4,76.11,>2yr,4,3,5,1,1,1342.0,5,BNPL,2,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26-35,<15k,40-80
India,Rural,43,Male,Diploma,9003.0,3,41.87,1-2yr,4,3,4,0,0,1233.0,4,BNPL,5,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,36-45,<15k,40-80
India,Tier2,29,Male,Postgrad,7588.0,2,40.64,1-2yr,3,3,4,1,1,1207.0,4,Cash,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,26-35,<15k,40-80
Singapore,Metro,25,Male,Bachelor,17076.0,2,102.08,>2yr,2,3,3,1,0,2156.0,1,CreditEMI,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18-25,15-30k,80-120
India,Metro,43,Male,Bachelor,18886.0,3,94.93,>2yr,5,3,3,0,0,2187.0,5,Cash,6,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,36-45,15-30k,80-120
India,Tier2,21,Female,Bachelor,17261.0,7,119.38,1-2yr,4,1,3,1,0,2253.0,4,CreditEMI,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,18-25,15-30k,80-120
India,Metro,27,Male,Bachelor,4763.0,1,46.8,1-2yr,4,2,3,0,0,1090.0,3,CreditEMI,3,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26-35,<15k,40-80
UAE,Metro,46,Female,Secondary,40106.0,3,205.12,>2yr,3,1,4,0,1,4176.0,3,CreditEMI,3,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,46-55,30-50k,120+
Singapore,Metro,36,Male,Bachelor,149760.0,8,726.42,>2yr,3,3,5,0,0,14102.0,1,CreditEMI,3,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,36-45,80k+,120+
India,Rural,23,Female,Bachelor,34423.0,6,179.94,1-2yr,4,4,5,1,1,3725.0,4,BNPL,5,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18-25,30-50k,120+
India,Metro,28,Female,Bachelor,16106.0,3,96.9,>2yr,3,3,2,0,2,1920.0,4,CreditEMI,6,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,26-35,15-30k,80-120
India,Metro,41,Female,Bachelor,8969.0,5,48.07,<6mo,3,3,3,0,0,1508.0,3,CreditEMI,7,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,36-45,<15k,40-80
India,Metro,34,Male,Diploma,23533.0,3,133.51,1-2yr,3,4,2,1,2,2570.0,4,StoreFinance,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,26-35,15-30k,120+
India,Metro,29,Female,Secondary,6564.0,5,36.35,>2yr,5,4,3,1,1,1276.0,4,StoreFinance,6,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,26-35,<15k,<40
Singapore,Metro,28,Other,Postgrad,49967.0,4,244.99,>2yr,4,2,5,0,0,5120.0,5,CreditEMI,5,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,26-35,30-50k,120+
Singapore,Metro,33,Male,Diploma,33510.0,4,167.16,<6mo,5,2,4,1,1,3824.0,4,StoreFinance,3,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,26-35,30-50k,120+
India,Metro,38,Male,Secondary,10206.0,6,80.23,1-2yr,3,5,4,0,1,1486.0,3,BNPL,5,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,36-45,<15k,80-120
India,Tier2,18,Male,Bachelor,22135.0,5,140.16,>2yr,3,4,3,0,1,2543.0,4,CreditEMI,6,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18-25,15-30k,120+
India,Tier2,52,Male,Bachelor,10622.0,4,54.35,1-2yr,2,3,5,0,0,1666.0,2,CreditEMI,6,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,46-55,<15k,40-80
India,Metro,46,Female,Bachelor,6317.0,4,48.35,1-2yr,3,3,4,0,0,1261.0,2,Cash,4,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,46-55,<15k,40-80
UAE,Metro,39,Female,Bachelor,32194.0,3,182.58,1-2yr,4,3,4,1,1,3407.0,5,CreditEMI,5,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,36-45,30-50k,120+
India,Rural,41,Female,Diploma,9143.0,2,68.27,<6mo,4,3,4,0,2,1379.0,4,CreditEMI,5,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,36-45,<15k,40-80
India,Tier2,18,Female,Bachelor,14673.0,3,104.84,1-2yr,3,3,2,1,1,1897.0,3,CreditEMI,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,18-25,<15k,80-120
India,Metro,34,Male,Secondary,9714.0,4,74.64,1-2yr,3,3,3,1,0,1173.0,2,Cash,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,26-35,<15k,40-80
UAE,Metro,40,Female,Postgrad,56032.0,3,272.53,1-2yr,3,3,1,1,2,5801.0,4,CreditEMI,6,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,36-45,50-80k,120+
India,Tier2,34,Female,Postgrad,3839.0,1,31.25,>2yr,2,3,4,1,1,778.0,3,StoreFinance,6,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,26-35,<15k,<40
India,Metro,46,Male,Bachelor,56100.0,3,265.37,>2yr,3,2,3,1,2,5660.0,3,Cash,6,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,46-55,50-80k,120+
India,Metro,33,Female,Bachelor,8982.0,6,92.69,6-12mo,3,3,3,1,1,1455.0,3,CreditEMI,5,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,26-35,<15k,80-120
UAE,Metro,42,Male,Bachelor,9655.0,5,65.15,1-2yr,4,3,3,0,2,1550.0,4,StoreFinance,5,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,36-45,<15k,40-80
India,Tier2,39,Male,Bachelor,10303.0,4,64.39,1-2yr,3,2,4,0,0,1446.0,2,Cash,4,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,36-45,<15k,40-80
India,Rural,42,Female,Bachelor,17729.0,5,93.84,6-12mo,3,4,3,0,0,2305.0,4,CreditEMI,6,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,36-45,15-30k,80-120
India,Metro,43,Male,Bachelor,12059.0,4,105.02,1-2yr,3,4,4,1,1,1739.0,3,CreditEMI,5,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,36-45,<15k,80-120
India,Tier2,36,Male,Secondary,44955.0,4,216.19,1-2yr,5,3,3,0,2,4752.0,5,CreditEMI,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36-45,30-50k,120+
UAE,Metro,32,Male,Bachelor,34841.0,6,198.22,6-12mo,4,4,2,0,2,3847.0,2,Cash,4,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,26-35,30-50k,120+
India,Tier2,34,Male,Secondary,39420.0,5,212.85,<6mo,3,2,3,1,1,4133.0,3,CreditEMI,4,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,26-35,30-50k,120+
India,Metro,50,Male,Bachelor,4738.0,4,72.16,<6mo,4,1,3,1,2,1195.0,3,StoreFinance,6,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,46-55,<15k,40-80
India,Metro,24,Female,Bachelor,7597.0,2,36.3,<6mo,3,2,3,0,0,1372.0,3,StoreFinance,5,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,18-25,<15k,<40
India,Metro,25,Male,Secondary,2263.0,7,52.44,>2yr,4,3,4,1,2,784.0,4,Cash,8,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,18-25,<15k,40-80
India,Rural,22,Female,Postgrad,25889.0,5,135.37,>2yr,3,4,3,1,1,2785.0,4,StoreFinance,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,18-25,15-30k,120+
India,Rural,30,Male,Diploma,9911.0,6,70.9,>2yr,4,3,4,1,1,1388.0,3,CreditEMI,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,26-35,<15k,40-80
India,Metro,41,Male,Bachelor,15279.0,6,112.43,1-2yr,1,3,3,1,0,1778.0,1,Cash,5,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,36-45,15-30k,80-120
India,Metro,26,Female,Postgrad,42084.0,3,214.92,>2yr,4,4,1,0,2,4302.0,3,Cash,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,26-35,30-50k,120+
UAE,Rural,46,Male,Bachelor,42751.0,8,249.71,6-12mo,4,3,4,1,1,4480.0,3,CreditEMI,8,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,46-55,30-50k,120+
UAE,Metro,42,Male,Bachelor,37051.0,3,206.78,>2yr,1,1,2,1,0,3677.0,1,Cash,7,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,36-45,30-50k,120+
UAE,Metro,52,Female,Diploma,57531.0,6,275.01,<6mo,3,5,3,1,2,5912.0,1,Cash,8,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,46-55,50-80k,120+
India,Metro,31,Female,Diploma,15763.0,5,118.39,>2yr,2,3,5,1,0,1845.0,1,CreditEMI,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,26-35,15-30k,80-120
India,Tier2,39,Male,Bachelor,9569.0,1,68.52,1-2yr,3,4,3,1,1,1427.0,1,CreditEMI,6,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,36-45,<15k,40-80
UAE,Metro,36,Female,Diploma,22387.0,3,102.18,<6mo,3,3,4,1,1,2679.0,4,CreditEMI,5,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36-45,15-30k,80-120
India,Metro,45,Female,Secondary,19798.0,5,131.87,6-12mo,4,4,2,0,1,2437.0,4,CreditEMI,4,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,36-45,15-30k,120+
India,Rural,18,Female,Bachelor,4061.0,4,26.68,>2yr,4,5,1,1,1,1019.0,3,Cash,5,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18-25,<15k,<40
UAE,Rural,31,Male,Diploma,48039.0,6,251.07,1-2yr,5,2,2,0,1,4957.0,5,BNPL,3,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,26-35,30-50k,120+
Singapore,Metro,29,Male,Bachelor,54751.0,4,269.67,6-12mo,5,4,2,0,2,5583.0,3,CreditEMI,5,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,26-35,50-80k,120+
Singapore,Metro,35,Female,Diploma,71808.0,3,358.72,>2yr,3,3,2,0,0,16747.42694328303,3,StoreFinance,3,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26-35,50-80k,120+
India,Tier2,42,Female,Diploma,8186.0,6,76.64,1-2yr,3,4,4,1,0,1329.0,4,CreditEMI,8,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,36-45,<15k,40-80
India,Metro,28,Female,Bachelor,18165.0,1,95.0,1-2yr,3,4,4,0,1,2072.0,3,Cash,8,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,26-35,15-30k,80-120
UAE,Metro,29,Female,Secondary,18880.0,2,101.04,<6mo,3,3,4,1,1,2180.0,2,CreditEMI,4,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,26-35,15-30k,80-120
India,Metro,36,Male,Diploma,13195.0,6,72.7,1-2yr,2,3,3,1,1,1687.0,3,Cash,5,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,36-45,<15k,40-80
India,Rural,39,Male,Secondary,10429.0,2,60.53,>2yr,4,4,4,1,1,1662.0,4,CreditEMI,4,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,36-45,<15k,40-80
India,Metro,27,Male,Postgrad,15634.0,8,99.31,1-2yr,2,3,5,1,0,1881.0,1,BNPL,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,26-35,15-30k,80-120
India,Metro,60,Male,Diploma,36599.0,4,176.38,6-12mo,3,4,2,1,1,3887.0,2,BNPL,6,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,56+,30-50k,120+
India,Rural,21,Male,Bachelor,5014.0,4,48.64,6-12mo,5,3,3,1,1,1196.0,5,CreditEMI,9,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18-25,<15k,40-80
India,Rural,36,Male,Bachelor,9926.0,2,44.19,6-12mo,3,3,4,1,0,1524.0,2,StoreFinance,7,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,36-45,<15k,40-80
India,Tier2,23,Female,Secondary,12740.0,7,103.47,<6mo,3,2,4,1,1,1774.0,4,StoreFinance,6,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,18-25,<15k,80-120
