country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,energy_saving_priority,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_None,barrier_Price,barrier_Models,barrier_Trust,barrier_Install,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_Recyclable,pref_FastService,src_OnlineRev,src_InStore,src_Social,src_FriendsFam,src_GovtPortal
India,Tier2,36,Male,Bachelor,8505.0,5,87.84,1-2yr,3,Lower bills,1,5,1,0,1217.0,3,BNPL,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
India,Metro,34,Other,Diploma,16439.0,4,109.03,6-12mo,3,Environment,3,5,1,0,1775.0,1,Cash,7,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
India,Rural,44,Male,Bachelor,8921.0,1,56.35,>2yr,4,Lower bills,2,3,0,2,1214.0,3,StoreFinance,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
India,Rural,40,Female,Postgrad,14330.0,2,76.69,1-2yr,4,New tech,5,2,1,0,1679.0,5,StoreFinance,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
India,Metro,44,Female,Diploma,10167.0,6,100.57,1-2yr,4,Lower bills,4,4,0,0,1292.0,3,StoreFinance,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
Singapore,Metro,29,Male,Bachelor,24117.0,2,129.39,6-12mo,2,Lower bills,4,4,1,0,2296.0,4,StoreFinance,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
UAE,Metro,38,Male,Diploma,50913.0,6,275.38,1-2yr,2,Govt rebate,4,3,0,0,4597.0,2,Cash,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
India,Metro,26,Other,Bachelor,72727.0,3,385.75,1-2yr,1,Govt rebate,3,3,0,1,6334.0,1,StoreFinance,5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
India,Metro,61,Male,Bachelor,7641.0,5,57.33,6-12mo,1,Environment,4,2,1,1,1098.0,2,StoreFinance,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
India,Metro,47,Male,Secondary,24698.0,5,141.92,<6mo,3,Environment,3,2,1,1,2677.0,2,CreditEMI,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
India,Metro,52,Female,Bachelor,13881.0,3,81.46,>2yr,3,New tech,3,3,1,0,1618.0,4,Cash,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
UAE,Metro,18,Male,Secondary,29899.0,1,145.9,1-2yr,4,Brand image,2,5,1,1,2881.0,5,Cash,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
Singapore,Metro,24,Male,Postgrad,41961.0,3,216.11,>2yr,5,Environment,3,2,1,1,3940.0,5,Cash,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
India,Metro,43,Female,Bachelor,34854.0,3,178.11,<6mo,1,Environment,3,3,0,0,3226.0,1,Cash,4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1
Singapore,Metro,44,Male,Postgrad,88796.0,7,476.84,6-12mo,3,Lower bills,2,3,0,1,7566.0,2,StoreFinance,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Singapore,Metro,28,Female,Secondary,47010.0,4,260.75,6-12mo,4,Environment,4,3,1,1,4333.0,3,CreditEMI,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
India,Tier2,31,Female,Bachelor,10453.0,2,57.56,1-2yr,2,Lower bills,4,4,1,0,1414.0,1,CreditEMI,6,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
UAE,Metro,23,Female,Secondary,20868.0,7,145.59,>2yr,3,Environment,2,2,1,0,2207.0,1,CreditEMI,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
India,Tier2,42,Male,Postgrad,6139.0,4,62.56,6-12mo,3,Environment,3,2,0,0,1139.0,4,Cash,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
UAE,Metro,45,Female,Diploma,28714.0,3,144.97,>2yr,3,Lower bills,2,3,0,0,2835.0,3,BNPL,5,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0
India,Tier2,38,Male,Bachelor,18635.0,5,114.11,1-2yr,2,Lower bills,4,2,1,0,2094.0,2,CreditEMI,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
UAE,Metro,38,Male,Diploma,32548.0,6,183.26,1-2yr,5,Brand image,2,2,1,1,3152.0,5,CreditEMI,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
UAE,Metro,18,Male,Bachelor,50793.0,3,277.68,6-12mo,3,Lower bills,3,5,0,0,4533.0,4,StoreFinance,6,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
India,Rural,36,Male,Diploma,28435.0,5,161.5,>2yr,4,Govt rebate,5,4,1,1,2993.0,5,StoreFinance,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
India,Metro,18,Female,Bachelor,3682.0,4,38.88,1-2yr,3,Govt rebate,3,1,0,1,850.0,4,Cash,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
UAE,Metro,45,Female,Postgrad,42223.0,5,224.85,6-12mo,3,Brand image,5,2,1,0,3869.0,3,CreditEMI,5,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
India,Metro,34,Female,Bachelor,12388.0,6,77.28,6-12mo,2,Lower bills,2,3,1,1,1451.0,3,StoreFinance,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
India,Tier2,34,Female,Bachelor,17916.0,2,100.95,1-2yr,4,Environment,2,3,1,0,2074.0,5,BNPL,6,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
India,Metro,20,Male,Bachelor,8300.0,4,49.15,1-2yr,4,Govt rebate,2,3,1,1,1352.0,5,BNPL,5,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0
India,Metro,33,Female,Diploma,10990.0,4,84.94,1-2yr,1,New tech,3,3,1,0,1407.0,2,Cash,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
India,Rural,43,Male,Diploma,10378.0,3,54.89,6-12mo,2,Lower bills,3,3,1,0,1391.0,3,StoreFinance,5,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
India,Tier2,29,Male,Postgrad,8963.0,2,51.37,6-12mo,2,Environment,4,3,0,1,1074.0,2,BNPL,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
Singapore,Metro,25,Male,Bachelor,20397.0,2,123.5,>2yr,4,New tech,3,4,0,0,2193.0,4,CreditEMI,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
India,Metro,43,Male,Bachelor,19583.0,3,107.39,>2yr,4,Environment,4,1,1,1,2089.0,4,StoreFinance,8,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0
India,Tier2,21,Female,Bachelor,18130.0,7,130.04,>2yr,1,Environment,2,4,0,0,1966.0,1,Cash,5,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
India,Metro,27,Male,Bachelor,6013.0,1,51.7,<6mo,5,Lower bills,3,2,1,1,1224.0,5,CreditEMI,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
UAE,Metro,46,Female,Secondary,43594.0,3,238.22,1-2yr,2,Brand image,2,4,0,0,4103.0,1,StoreFinance,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Singapore,Metro,36,Male,Bachelor,146837.0,8,774.2,1-2yr,3,Lower bills,2,3,0,2,12492.0,2,StoreFinance,7,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
India,Rural,23,Female,Bachelor,32761.0,6,187.28,1-2yr,3,Lower bills,3,1,1,1,3089.0,3,CreditEMI,5,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0
India,Metro,28,Female,Bachelor,17085.0,3,107.16,<6mo,4,Environment,1,3,1,2,1931.0,5,StoreFinance,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
India,Metro,41,Female,Bachelor,10344.0,5,61.69,6-12mo,4,Environment,2,2,0,1,1600.0,2,CreditEMI,5,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
India,Metro,34,Male,Diploma,23647.0,3,142.11,>2yr,4,Environment,4,2,0,2,2470.0,4,Cash,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
India,Metro,29,Female,Secondary,7916.0,5,48.97,6-12mo,5,Lower bills,3,4,1,2,1396.0,4,CreditEMI,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
Singapore,Metro,28,Other,Postgrad,54133.0,4,287.31,1-2yr,4,Brand image,3,2,1,1,4968.0,4,CreditEMI,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
Singapore,Metro,33,Male,Diploma,37647.0,4,202.88,1-2yr,1,Lower bills,3,2,1,0,3581.0,3,Cash,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
India,Metro,38,Male,Secondary,11556.0,6,90.65,1-2yr,4,Environment,3,3,1,2,1585.0,4,Cash,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
India,Tier2,18,Male,Bachelor,22438.0,5,148.62,>2yr,4,Govt rebate,3,3,0,1,2518.0,5,BNPL,5,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
India,Tier2,52,Male,Bachelor,11958.0,4,67.84,6-12mo,4,Govt rebate,4,3,1,2,1520.0,4,StoreFinance,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
India,Metro,46,Female,Bachelor,7660.0,4,57.8,>2yr,4,Lower bills,3,4,1,0,1177.0,4,Cash,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
UAE,Metro,39,Female,Bachelor,35641.0,3,209.9,1-2yr,5,Environment,4,3,0,2,3519.0,5,Cash,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0
India,Rural,41,Female,Diploma,10516.0,2,76.22,1-2yr,1,Govt rebate,3,2,0,0,1367.0,2,CreditEMI,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
India,Tier2,18,Female,Bachelor,15773.0,3,112.69,6-12mo,5,Lower bills,4,1,0,2,1990.0,5,CreditEMI,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
India,Metro,34,Male,Secondary,11076.0,4,83.81,1-2yr,4,Brand image,3,3,0,1,1342.0,5,CreditEMI,3,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
UAE,Metro,40,Female,Postgrad,59231.0,3,311.75,1-2yr,5,Govt rebate,3,3,1,1,5397.0,5,Cash,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1
India,Tier2,34,Female,Postgrad,4999.0,1,37.2,<6mo,2,New tech,2,3,1,0,1442.53985509407,4,Cash,7,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
India,Metro,46,Male,Bachelor,49792.0,3,258.33,1-2yr,4,New tech,5,4,0,2,4538.0,2,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
India,Metro,33,Female,Bachelor,10357.0,6,99.72,1-2yr,3,Lower bills,4,4,0,1,1383.0,3,CreditEMI,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
UAE,Metro,42,Male,Bachelor,11817.0,5,80.67,>2yr,2,Lower bills,4,3,1,0,1369.0,1,CreditEMI,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
India,Tier2,39,Male,Bachelor,11650.0,4,75.89,1-2yr,5,Lower bills,4,1,0,1,1351.0,5,Cash,8,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
India,Rural,42,Female,Bachelor,18550.0,5,107.4,<6mo,3,Lower bills,3,3,1,1,2022.0,2,Cash,6,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1
India,Metro,43,Male,Bachelor,13332.0,4,111.45,6-12mo,3,Environment,2,4,0,0,1483.0,5,CreditEMI,5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
India,Tier2,36,Male,Secondary,41183.0,4,217.71,<6mo,5,New tech,4,3,0,1,3901.0,5,StoreFinance,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
UAE,Metro,32,Male,Bachelor,38318.0,6,228.7,>2yr,3,Govt rebate,2,3,1,2,3609.0,1,Cash,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
India,Tier2,34,Male,Secondary,36797.0,5,214.97,1-2yr,5,Lower bills,4,2,0,2,3452.0,4,BNPL,2,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
India,Metro,50,Male,Bachelor,5986.0,4,75.3,1-2yr,5,Lower bills,4,2,1,2,1162.0,5,StoreFinance,6,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
India,Metro,24,Female,Bachelor,8972.0,2,47.76,6-12mo,3,Lower bills,3,4,0,0,1299.0,3,BNPL,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
India,Metro,25,Male,Secondary,3177.0,7,56.78,6-12mo,2,Govt rebate,2,1,1,0,631.0,2,CreditEMI,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
India,Rural,22,Female,Postgrad,25662.0,5,146.4,1-2yr,2,Environment,4,4,1,0,2660.0,2,CreditEMI,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
India,Rural,30,Male,Diploma,11269.0,6,82.58,6-12mo,4,Lower bills,5,3,1,1,1491.0,3,CreditEMI,6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
India,Metro,41,Male,Bachelor,16330.0,6,121.99,>2yr,5,Govt rebate,2,3,0,1,1907.0,5,BNPL,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
India,Metro,26,Female,Postgrad,38918.0,3,215.45,6-12mo,2,Brand image,3,3,0,1,3629.0,2,CreditEMI,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0
UAE,Rural,46,Male,Bachelor,46223.0,8,282.59,6-12mo,2,Environment,4,2,0,0,4236.0,1,BNPL,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0
UAE,Metro,42,Male,Bachelor,40540.0,3,236.01,6-12mo,3,Environment,5,3,0,2,3852.0,3,Cash,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
UAE,Metro,52,Female,Diploma,60682.0,6,317.85,6-12mo,1,Environment,2,4,1,0,5170.0,1,CreditEMI,8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
India,Metro,31,Female,Diploma,16773.0,5,126.49,>2yr,3,Brand image,3,3,0,0,1831.0,2,CreditEMI,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
India,Tier2,39,Male,Bachelor,10934.0,1,76.05,1-2yr,4,Lower bills,3,4,1,0,1528.0,4,CreditEMI,5,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
UAE,Metro,36,Female,Diploma,25546.0,3,129.87,>2yr,2,Lower bills,4,4,0,1,2560.0,2,CreditEMI,5,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
India,Metro,45,Female,Secondary,20391.0,5,140.4,1-2yr,3,Lower bills,3,3,1,0,2251.0,4,BNPL,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
India,Rural,18,Female,Bachelor,5245.0,4,36.28,<6mo,2,Environment,2,1,1,0,923.0,1,Cash,3,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
UAE,Rural,31,Male,Diploma,51437.0,6,287.93,1-2yr,4,Environment,3,4,1,0,4816.0,3,CreditEMI,8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Singapore,Metro,29,Male,Bachelor,58825.0,4,313.06,>2yr,4,Lower bills,3,2,1,2,5297.0,3,CreditEMI,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
Singapore,Metro,35,Female,Diploma,75272.0,3,403.53,<6mo,4,New tech,2,2,0,1,6530.0,4,Cash,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
India,Tier2,42,Female,Diploma,9565.0,6,85.43,1-2yr,3,Lower bills,3,4,0,1,1407.0,4,CreditEMI,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
India,Metro,28,Female,Bachelor,18941.0,1,105.33,6-12mo,1,Lower bills,4,1,1,0,2005.0,2,CreditEMI,3,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
UAE,Metro,29,Female,Secondary,21852.0,2,123.01,1-2yr,2,Environment,3,2,1,1,2283.0,3,Cash,4,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
India,Metro,36,Male,Diploma,14402.0,6,87.19,<6mo,2,Lower bills,2,3,0,0,1646.0,3,Cash,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
India,Rural,39,Male,Secondary,11772.0,2,71.13,<6mo,3,Brand image,2,2,0,0,1488.0,1,CreditEMI,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
India,Metro,27,Male,Postgrad,16655.0,8,112.99,>2yr,2,Lower bills,3,4,0,0,1968.0,1,Cash,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
India,Metro,60,Male,Diploma,34528.0,4,183.17,>2yr,5,Lower bills,3,4,1,0,3333.0,5,CreditEMI,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
India,Rural,21,Male,Bachelor,6284.0,4,56.13,1-2yr,2,Lower bills,3,3,0,0,1174.0,2,BNPL,8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
India,Rural,36,Male,Bachelor,11283.0,2,56.99,1-2yr,3,Environment,3,4,1,0,1579.0,3,Cash,5,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
India,Tier2,23,Female,Secondary,13975.0,7,113.27,1-2yr,3,New tech,4,4,1,1,1609.0,3,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
India,Rural,20,Male,Diploma,35502.0,6,205.88,<6mo,2,New tech,3,5,1,0,3389.0,2,StoreFinance,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
India,Rural,44,Female,Bachelor,5541.0,4,52.13,6-12mo,2,New tech,4,2,1,1,854.0,2,Cash,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
India,Tier2,34,Male,Diploma,14584.0,3,75.57,6-12mo,3,Environment,3,2,1,1,1708.0,2,CreditEMI,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
UAE,Metro,27,Male,Diploma,20188.0,1,105.92,1-2yr,3,Brand image,5,5,0,0,2273.0,4,Cash,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
UAE,Metro,36,Male,Bachelor,82040.0,5,438.4,>2yr,5,Environment,5,1,0,2,6916.0,4,Cash,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
UAE,Metro,60,Female,Bachelor,42605.0,2,227.71,1-2yr,3,New tech,2,3,1,2,3907.0,1,CreditEMI,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
India,Tier2,43,Male,Postgrad,11729.0,4,74.86,6-12mo,3,New tech,3,2,0,1,1243.0,4,Cash,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
India,Rural,46,Female,Bachelor,40811.0,3,208.84,<6mo,4,Environment,3,3,1,2,3896.0,3,StoreFinance,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
India,Tier2,51,Female,Bachelor,17822.0,4,102.23,6-12mo,3,Environment,4,1,1,1,2030.0,1,CreditEMI,8,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
India,Tier2,50,Male,Secondary,22338.0,1,123.47,6-12mo,2,New tech,2,3,1,0,2385.0,2,CreditEMI,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
India,Metro,27,Female,Bachelor,69030.0,3,365.05,>2yr,5,Environment,3,4,0,1,6177.0,3,StoreFinance,10,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
Singapore,Metro,39,Female,Bachelor,84212.0,3,422.64,>2yr,2,Environment,3,2,1,0,7291.0,1,Cash,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
India,Metro,19,Male,Diploma,10058.0,3,78.22,>2yr,3,Lower bills,3,5,1,1,1380.0,5,CreditEMI,3,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
UAE,Metro,38,Male,Bachelor,50287.0,4,255.4,>2yr,4,Lower bills,3,4,0,1,4611.0,4,Cash,7,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
India,Metro,33,Female,Secondary,8580.0,4,62.14,1-2yr,1,Lower bills,4,2,1,0,1008.0,1,BNPL,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
UAE,Metro,32,Male,Bachelor,73349.0,3,376.75,1-2yr,5,New tech,3,4,0,0,6514.0,3,Cash,6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
India,Metro,40,Female,Secondary,24429.0,4,131.21,>2yr,5,Environment,2,5,1,1,8207.283594711793,5,BNPL,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
India,Rural,25,Male,Diploma,4153.0,8,68.98,6-12mo,4,New tech,3,3,1,1,1094.0,4,BNPL,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
India,Tier2,30,Female,Bachelor,4229.0,5,56.14,>2yr,2,Lower bills,2,1,1,0,812.0,1,StoreFinance,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
UAE,Metro,37,Other,Bachelor,40690.0,3,211.93,<6mo,3,Lower bills,4,3,1,1,3988.0,3,CreditEMI,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
India,Metro,33,Male,Secondary,12601.0,5,76.57,>2yr,4,Govt rebate,2,1,0,0,1648.0,5,StoreFinance,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
India,Rural,23,Female,Secondary,10666.0,3,48.22,>2yr,4,Environment,3,4,0,1,1529.0,5,CreditEMI,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Singapore,Tier2,21,Female,Secondary,93659.0,6,497.82,1-2yr,2,Environment,3,4,1,1,8035.0,1,CreditEMI,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
India,Tier2,30,Female,Bachelor,18381.0,2,109.65,1-2yr,3,Lower bills,3,3,0,0,1988.0,3,Cash,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
UAE,Metro,32,Female,Secondary,21833.0,4,134.3,1-2yr,2,Environment,3,3,1,0,1952.0,1,CreditEMI,7,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
India,Rural,38,Male,Bachelor,6366.0,1,34.83,1-2yr,3,New tech,3,3,1,1,1028.0,3,Cash,6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
UAE,Metro,22,Female,Secondary,73959.0,2,388.55,1-2yr,2,Environment,3,3,1,1,6437.0,4,Cash,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
India,Metro,40,Male,Secondary,22206.0,5,128.19,1-2yr,4,New tech,3,3,0,1,2517.0,3,BNPL,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
India,Rural,18,Female,Diploma,66424.0,3,347.79,6-12mo,2,Brand image,2,3,1,0,5739.0,3,Cash,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
UAE,Metro,28,Female,Bachelor,28138.0,4,158.36,<6mo,3,Environment,5,2,1,0,2764.0,3,StoreFinance,4,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
India,Metro,25,Male,Secondary,18076.0,4,105.14,>2yr,2,Environment,5,3,1,1,2023.0,2,CreditEMI,5,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
India,Metro,23,Female,Postgrad,20640.0,5,149.37,1-2yr,5,Lower bills,3,3,1,2,2344.0,5,StoreFinance,4,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
India,Tier2,47,Female,Diploma,9595.0,6,79.82,<6mo,4,Environment,4,2,1,1,1508.0,4,BNPL,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
UAE,Metro,18,Female,Diploma,65329.0,4,350.2,1-2yr,2,Lower bills,4,3,1,0,5904.0,1,CreditEMI,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
India,Metro,42,Male,Diploma,14877.0,3,92.61,>2yr,2,Lower bills,2,3,1,0,1545.0,2,StoreFinance,6,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
India,Metro,42,Male,Bachelor,11804.0,8,120.97,6-12mo,3,Lower bills,2,3,1,0,3927.787802608136,3,CreditEMI,4,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
Singapore,Metro,29,Female,Bachelor,36199.0,3,173.12,6-12mo,3,Environment,3,4,1,0,3293.0,3,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
UAE,Metro,27,Female,Secondary,43594.0,8,246.88,1-2yr,3,Govt rebate,3,2,0,0,4073.0,3,StoreFinance,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
India,Tier2,44,Male,Bachelor,18943.0,3,110.76,1-2yr,5,New tech,2,4,1,2,2174.0,5,Cash,7,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1
UAE,Metro,43,Male,Diploma,32633.0,6,205.82,1-2yr,2,Lower bills,3,3,0,0,3032.0,4,StoreFinance,7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
UAE,Metro,47,Male,Secondary,56480.0,2,291.25,1-2yr,3,Environment,4,4,1,1,4925.0,3,Cash,6,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
India,Metro,44,Female,Secondary,10052.0,3,64.13,>2yr,3,Brand image,3,1,1,1,1327.0,3,Cash,6,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
